Name,CreatedBy,CreatedOn,TypeName,Space,Description,ExtSystem,ExtObject,ExtIdentifier,SerialNumber,InstallationDate,WarrantyStartDate,TagNumber,BarCode,AssetIdentifier,Area,Length,,
Supply Diffuser 600 Face- 850620,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1D23,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfabc,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850621,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1D27,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfabd,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850622,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1D25,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfabe,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850623,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1D25,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfabf,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850624,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1D25,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfac0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850625,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1D25,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfac1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850626,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1D25,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfac2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850627,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1DC6,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfac3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850628,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1DC5,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfac4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850629,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1D30,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfac5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850630,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1D31,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfac6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850631,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1DC7,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfac7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850632,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1D35,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfac8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850633,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1DC8,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfac9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850634,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1D40,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfaca,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850635,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1D40,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfacb,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850636,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1BC4,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfacc,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850637,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B13,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfacd,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850638,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B13,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cface,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850639,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B13,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfacf,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850640,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B15,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfad0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850641,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1BC2,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfad1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850642,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B01,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfad2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850643,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1BC1,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfad3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850644,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B03,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfad4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850645,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B04,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfad5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850646,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B04,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfad6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850647,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B09,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfad7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850648,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B07,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfad8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850649,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B04,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfad9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850650,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B17,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfada,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850651,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B17,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfadb,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850652,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B19,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfadc,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850653,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B19,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfadd,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850654,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1BC2,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfade,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850655,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B06,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfadf,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850656,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B08,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfae0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850657,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B10,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfae1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850658,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B12,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfae2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850659,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1B14,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfae3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850660,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1BC3,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfae4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850661,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1BC4,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfae5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850662,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1D38,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfae6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850663,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1BC4,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfae7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850664,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1E05,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfae8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850665,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1E01,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfae9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850666,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1E04,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfaea,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850667,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1BC4,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfaeb,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850668,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1EC1,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfaec,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850669,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1E29,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfaed,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850670,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1EC2,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfaee,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850671,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1E25,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfaef,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850672,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1E26,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfaf0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850673,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1E26,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfaf1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850674,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1E27,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfaf2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850675,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1E28,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfaf3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850676,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1E24,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfaf4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850677,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1E24,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfaf5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850678,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1E22,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfaf6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850679,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1E24,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfaf7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850680,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1E24,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfaf8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850681,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1EC1,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfaf9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850682,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1EC1,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfafa,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850683,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1E06,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfafb,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Supply Diffuser 600 Face- 850684,danielle.r.love@usace.army.mil,2013-12-30T08:58:00,Supply Diffuser 600 Face,1E07,M_Supply Diffuser: 600 x 600 Face 300 x 300 Connection,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000cfafc,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
