Name,CreatedBy,CreatedOn,Category,SheetName,RowName,Value,Unit,ExtSystem,ExtObject,ExtIdentifier,Description,AllowedValues,,,,,,
CeilingMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A03,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924158,n/a,n/a,,,,,,
FloorColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A03,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924136,n/a,n/a,,,,,,
FloorMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A03,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924134,n/a,n/a,,,,,,
Name,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A03,TRICARE OFFICE,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,-1006900,n/a,n/a,,,,,,
Number,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A03,1A03,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,-1006901,n/a,n/a,,,,,,
WallColor-East,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A03,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924148,n/a,n/a,,,,,,
WallColor-North,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A03,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924144,n/a,n/a,,,,,,
WallColor-South,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A03,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924152,n/a,n/a,,,,,,
WallColor-West,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A03,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924156,n/a,n/a,,,,,,
WallMaterial-East,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A03,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924146,n/a,n/a,,,,,,
WallMaterial-North,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A03,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924142,n/a,n/a,,,,,,
WallMaterial-South,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A03,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924150,n/a,n/a,,,,,,
WallMaterial-West,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A03,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924154,n/a,n/a,,,,,,
BaseColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A04,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924140,n/a,n/a,,,,,,
BaseMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A04,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924138,n/a,n/a,,,,,,
CeilingColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A04,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924160,n/a,n/a,,,,,,
CeilingMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A04,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924158,n/a,n/a,,,,,,
FloorColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A04,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924136,n/a,n/a,,,,,,
FloorMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A04,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924134,n/a,n/a,,,,,,
Name,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A04,TRICARE OFFICE,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,-1006900,n/a,n/a,,,,,,
Number,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A04,1A04,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,-1006901,n/a,n/a,,,,,,
WallColor-East,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A04,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924148,n/a,n/a,,,,,,
WallColor-North,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A04,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924144,n/a,n/a,,,,,,
WallColor-South,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A04,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924152,n/a,n/a,,,,,,
WallColor-West,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A04,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924156,n/a,n/a,,,,,,
WallMaterial-East,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A04,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924146,n/a,n/a,,,,,,
WallMaterial-North,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A04,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924142,n/a,n/a,,,,,,
WallMaterial-South,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A04,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924150,n/a,n/a,,,,,,
WallMaterial-West,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A04,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924154,n/a,n/a,,,,,,
BaseColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A05,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924140,n/a,n/a,,,,,,
BaseMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A05,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924138,n/a,n/a,,,,,,
CeilingColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A05,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924160,n/a,n/a,,,,,,
CeilingMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A05,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924158,n/a,n/a,,,,,,
FloorColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A05,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924136,n/a,n/a,,,,,,
FloorMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A05,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924134,n/a,n/a,,,,,,
Name,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A05,TRICARE OFFICE,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,-1006900,n/a,n/a,,,,,,
Number,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A05,1A05,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,-1006901,n/a,n/a,,,,,,
WallColor-East,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A05,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924148,n/a,n/a,,,,,,
WallColor-North,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A05,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924144,n/a,n/a,,,,,,
WallColor-South,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A05,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924152,n/a,n/a,,,,,,
WallColor-West,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A05,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924156,n/a,n/a,,,,,,
WallMaterial-East,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A05,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924146,n/a,n/a,,,,,,
WallMaterial-North,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A05,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924142,n/a,n/a,,,,,,
WallMaterial-South,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A05,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924150,n/a,n/a,,,,,,
WallMaterial-West,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A05,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924154,n/a,n/a,,,,,,
BaseColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A06,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924140,n/a,n/a,,,,,,
BaseMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A06,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924138,n/a,n/a,,,,,,
CeilingColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A06,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924160,n/a,n/a,,,,,,
CeilingMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A06,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924158,n/a,n/a,,,,,,
FloorColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A06,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924136,n/a,n/a,,,,,,
FloorMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A06,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924134,n/a,n/a,,,,,,
Name,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A06,TRICARE OFFICE,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,-1006900,n/a,n/a,,,,,,
Number,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A06,1A06,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,-1006901,n/a,n/a,,,,,,
WallColor-East,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A06,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924148,n/a,n/a,,,,,,
WallColor-North,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A06,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924144,n/a,n/a,,,,,,
WallColor-South,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A06,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924152,n/a,n/a,,,,,,
WallColor-West,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A06,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924156,n/a,n/a,,,,,,
WallMaterial-East,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A06,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924146,n/a,n/a,,,,,,
WallMaterial-North,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A06,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924142,n/a,n/a,,,,,,
WallMaterial-South,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A06,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924150,n/a,n/a,,,,,,
WallMaterial-West,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A06,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924154,n/a,n/a,,,,,,
BaseColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A07,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924140,n/a,n/a,,,,,,
BaseMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A07,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924138,n/a,n/a,,,,,,
CeilingColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A07,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924160,n/a,n/a,,,,,,
CeilingMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A07,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924158,n/a,n/a,,,,,,
FloorColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A07,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924136,n/a,n/a,,,,,,
FloorMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A07,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924134,n/a,n/a,,,,,,
Name,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A07,TRICARE OFFICE,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,-1006900,n/a,n/a,,,,,,
Number,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A07,1A07,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,-1006901,n/a,n/a,,,,,,
WallColor-East,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A07,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924148,n/a,n/a,,,,,,
WallColor-North,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A07,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924144,n/a,n/a,,,,,,
WallColor-South,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A07,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924152,n/a,n/a,,,,,,
WallColor-West,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A07,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924156,n/a,n/a,,,,,,
WallMaterial-East,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A07,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924146,n/a,n/a,,,,,,
WallMaterial-North,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A07,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924142,n/a,n/a,,,,,,
WallMaterial-South,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A07,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924150,n/a,n/a,,,,,,
WallMaterial-West,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A07,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924154,n/a,n/a,,,,,,
BaseColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A08,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924140,n/a,n/a,,,,,,
BaseMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A08,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924138,n/a,n/a,,,,,,
CeilingColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A08,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924160,n/a,n/a,,,,,,
CeilingMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A08,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924158,n/a,n/a,,,,,,
FloorColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A08,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924136,n/a,n/a,,,,,,
FloorMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A08,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924134,n/a,n/a,,,,,,
Name,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A08,PHARM. OFFICE,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,-1006900,n/a,n/a,,,,,,
Number,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A08,1A08,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,-1006901,n/a,n/a,,,,,,
WallColor-East,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A08,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924148,n/a,n/a,,,,,,
WallColor-North,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A08,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924144,n/a,n/a,,,,,,
WallColor-South,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A08,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924152,n/a,n/a,,,,,,
WallColor-West,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A08,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924156,n/a,n/a,,,,,,
WallMaterial-East,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A08,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924146,n/a,n/a,,,,,,
WallMaterial-North,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A08,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924142,n/a,n/a,,,,,,
WallMaterial-South,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A08,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924150,n/a,n/a,,,,,,
WallMaterial-West,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A08,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924154,n/a,n/a,,,,,,
BaseColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A09,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924140,n/a,n/a,,,,,,
BaseMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A09,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924138,n/a,n/a,,,,,,
CeilingColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A09,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924160,n/a,n/a,,,,,,
CeilingMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A09,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924158,n/a,n/a,,,,,,
FloorColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A09,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924136,n/a,n/a,,,,,,
FloorMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A09,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924134,n/a,n/a,,,,,,
Name,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A09,W. TOILET,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,-1006900,n/a,n/a,,,,,,
Number,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A09,1A09,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,-1006901,n/a,n/a,,,,,,
WallColor-East,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A09,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924148,n/a,n/a,,,,,,
WallColor-North,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A09,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924144,n/a,n/a,,,,,,
WallColor-South,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A09,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924152,n/a,n/a,,,,,,
WallColor-West,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A09,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924156,n/a,n/a,,,,,,
WallMaterial-East,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A09,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924146,n/a,n/a,,,,,,
WallMaterial-North,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A09,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924142,n/a,n/a,,,,,,
WallMaterial-South,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A09,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924150,n/a,n/a,,,,,,
WallMaterial-West,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A09,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924154,n/a,n/a,,,,,,
BaseColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A10,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924140,n/a,n/a,,,,,,
BaseMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A10,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924138,n/a,n/a,,,,,,
CeilingColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A10,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924160,n/a,n/a,,,,,,
CeilingMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A10,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924158,n/a,n/a,,,,,,
FloorColor,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A10,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924136,n/a,n/a,,,,,,
FloorMaterial,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A10,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,924134,n/a,n/a,,,,,,
Name,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A10,LOUNGE,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,-1006900,n/a,n/a,,,,,,
Number,danielle.r.love@usace.army.mil,2013-12-30T08:58:02,Approved,Space,1A10,1A10,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,-1006901,n/a,n/a,,,,,,
